URN,Pupil Premium Incentive,Sparsity Incentive
137012,0,0
137013,0,0
137014,0,0
137016,0,1
137019,0,0
137020,0,0
137021,0,0
137022,0,0
137023,0,0
137024,0,0
137025,0,0
137027,0,0
137028,0,1
137029,0,0
137030,0,0
137031,0,0
137032,0,0
137033,0,0
137034,1,1
137035,0,0
137036,0,0
137037,1,1
137038,0,0
137039,1,0
137040,0,0
137042,0,0
137043,0,1
137044,0,1
137045,0,1
137046,0,1
137047,0,1
137048,0,0
137049,0,0
137051,0,0
137052,0,0
137053,0,1
137054,0,0
137055,0,0
137056,0,1
137057,0,0
137058,0,1
137059,0,0
137060,0,1
137061,0,0
137062,0,1
137063,1,0
137065,1,0
137066,1,0
137068,0,1
137069,0,0
137070,0,0
137071,1,0
137072,1,0
137073,0,0
137074,0,0
137075,0,0
137076,1,0
137077,1,0
137078,1,0
137079,1,0
137080,0,0
137081,0,0
137082,0,0
137083,0,0
137085,0,0
137086,0,0
137087,0,0
137088,1,1
137089,0,0
137090,0,0
137091,0,0
137092,0,0
137093,1,1
137094,0,0
137096,0,0
137097,0,0
137099,0,0
137100,0,0
137101,0,0
137102,0,0
137104,0,0
137106,0,0
137107,0,0
137108,0,0
137109,1,0
137110,0,0
137111,0,0
137112,0,0
137114,1,1
137115,0,0
137116,0,0
137117,1,0
137118,0,0
137119,0,0
137120,0,0
137121,0,0
137123,0,0
137124,0,0
137125,0,0
137126,0,0
137127,0,0
137128,0,0
137129,0,0
137130,1,0
137131,0,1
137132,0,0
137133,0,0
137134,1,0
137135,0,0
137136,1,0
137138,1,1
137139,0,0
137140,0,0
137141,1,0
137142,0,0
137146,0,0
137147,0,0
137148,0,0
137149,0,0
137151,0,0
137152,0,0
137155,0,1
137156,0,0
137157,0,1
137158,0,0
137159,0,0
137160,0,0
137161,0,0
137162,0,0
137163,0,0
137164,1,0
137166,0,0
137167,0,0
137168,1,1
137169,0,0
137170,0,0
137171,0,0
137172,0,0
137173,0,0
137174,1,0
137175,0,0
137176,1,0
137177,1,0
137178,0,0
137181,1,1
137182,1,1
137183,0,0
137184,1,1
137186,1,0
137188,1,0
137190,0,0
137191,0,0
137192,0,0
137194,0,0
137195,1,1
137196,1,0
137197,0,0
137198,1,0
137199,1,0
137200,0,0
137201,0,0
137202,1,0
137203,0,0
137204,1,0
137205,0,0
137206,1,0
137207,0,0
137208,0,0
137209,1,0
137211,0,0
137212,0,1
137213,0,0
137214,0,0
137215,0,0
137216,0,0
137217,0,0
137218,0,0
137219,0,0
137220,0,0
137221,1,1
137223,0,0
137224,1,0
137225,1,0
137226,0,0
137227,0,0
137228,0,0
137229,0,0
137230,0,0
137231,1,0
137233,0,0
137235,0,0
137236,0,0
137237,0,0
137238,1,0
137239,0,0
137240,0,0
137246,0,0
137247,0,0
137241,0,0
137242,0,0
137243,0,0
137244,0,0
137248,1,0
137249,0,0
137250,0,0
137251,0,0
137252,0,0
137254,0,0
137255,1,0
137257,0,0
137258,0,0
137259,1,1
137260,0,0
137261,0,0
137262,1,0
137263,0,0
137264,0,0
137266,0,0
137267,0,0
137269,0,0
137270,0,0
137271,0,0
137272,0,0
137274,1,0
137277,1,0
137280,0,0
137281,0,1
137282,1,0
137284,0,1
137285,0,0
137286,1,0
137287,1,1
137288,0,0
137289,0,0
137290,0,0
137291,0,0
137292,0,0
137293,0,1
137294,0,0
137295,0,1
137296,0,0
137297,0,0
137298,0,0
137299,0,1
137300,0,0
137302,0,0
137303,0,1
137304,0,0
137305,0,0
137306,0,0
137308,0,0
137309,0,1
137310,0,1
137311,0,0
137312,0,1
137313,0,0
137314,0,0
137315,1,0
137317,1,0
137319,0,0
137320,1,0
137321,0,0
137322,1,0
137323,1,1
137324,1,1
137328,1,1
137331,1,1
137335,0,0
137336,0,0
137337,1,0
137338,0,0
137339,0,0
137340,0,0
137341,0,0
137342,0,0
137343,0,0
137344,0,0
137345,0,0
137346,1,1
137347,0,0
137348,0,0
137349,0,0
137351,0,0
137352,0,0
137353,0,1
137354,1,0
137355,0,0
137356,0,0
137357,0,0
137358,0,0
137359,0,1
137360,0,0
137361,1,1
137362,0,0
137363,1,0
137365,0,0
137366,0,0
137367,1,0
137368,0,1
137369,0,0
137370,0,0
137371,1,0
137375,0,0
137376,1,0
137377,0,0
137378,0,0
137379,1,0
137380,1,1
137381,0,0
137382,0,0
137383,0,0
137384,1,0
137386,0,1
137387,0,0
137388,1,1
137389,0,0
137390,1,0
137391,0,0
137392,0,0
137393,1,1
137394,1,0
137395,0,0
137396,0,0
137397,0,0
137398,0,0
137401,0,0
137402,0,0
137403,0,0
137405,0,0
137407,0,0
137409,0,0
137410,1,0
137411,0,0
137412,0,0
137413,1,1
137414,0,0
137415,0,0
137416,0,0
137417,1,1
137418,0,1
137419,0,0
137421,0,0
137422,0,0
137423,0,1
137424,0,0
137425,0,1
137426,1,0
137427,0,0
137428,0,0
137430,1,1
137431,0,0
137432,0,0
137433,1,0
137434,0,0
137435,1,1
137436,0,0
137437,0,0
137438,0,0
137439,0,1
137440,1,1
137441,1,1
137442,1,1
137443,1,0
137444,0,0
137445,1,1
137446,0,0
137447,1,0
137448,0,0
137449,0,0
137450,0,0
137451,1,0
137452,0,0
137453,0,0
137454,0,0
137455,1,0
137456,0,0
137457,0,0
137458,1,0
137459,1,0
137460,0,0
137461,0,0
137462,0,0
137463,0,0
137464,1,0
137466,0,0
137467,1,0
137465,0,0
137468,0,0
137469,1,0
137471,0,0
137472,1,0
137474,0,0
137475,0,0
137476,0,0
137477,0,0
137478,1,0
137479,1,0
137480,1,1
137481,0,0
137482,1,0
137483,0,0
137484,1,0
137487,1,0
137488,0,0
137491,0,0
137492,0,1
137493,1,0
137498,0,0
137500,1,0
137507,1,1
137512,0,0
137513,0,0
137514,1,0
137515,0,0
137516,0,0
137517,0,0
137518,0,1
137519,0,0
137520,1,0
137522,0,0
137523,0,0
137525,1,1
137526,1,1
137527,0,0
137528,0,0
137529,0,0
137531,0,1
137532,0,0
137533,0,0
137535,0,0
137537,0,0
137538,0,0
137539,0,1
137540,0,0
137541,1,0
137542,0,0
137543,1,0
137544,0,0
137545,0,0
137546,0,1
137547,0,0
137548,0,0
137549,0,0
137550,1,1
137551,1,0
137552,1,1
137553,0,0
137554,1,0
137555,0,0
137556,0,0
137558,0,1
137563,0,1
137564,0,0
137565,0,0
137566,0,1
137569,0,1
137570,0,0
137572,0,0
137575,1,1
137577,1,0
137578,1,1
137581,1,0
137582,1,0
137594,1,0
137595,0,0
137596,1,0
137598,0,0
137599,0,0
137600,1,0
137601,1,1
137602,0,0
137603,0,0
137604,0,0
137605,1,0
137606,1,0
137607,0,0
137608,0,0
137609,0,0
137611,1,0
137612,0,0
137613,0,0
137614,0,0
137615,0,0
137616,0,0
137617,0,0
137618,1,1
137620,0,0
137621,0,0
137622,0,0
137623,0,0
137624,0,0
137625,0,0
137626,0,0
137627,0,1
137628,0,0
137629,1,0
137631,0,0
137632,0,0
137633,0,0
137634,0,0
137635,0,0
137636,0,0
137637,0,0
137638,1,0
137640,0,0
137641,0,0
137642,0,0
137643,0,0
137644,0,0
137645,1,1
137647,0,0
137648,0,1
137649,0,0
137650,0,0
137651,0,0
137652,1,0
137653,0,0
137654,0,0
137656,0,0
137659,1,0
137660,0,0
137661,0,0
137662,0,0
137663,0,0
137664,0,0
137665,0,0
137666,0,0
137667,0,0
137673,1,1
137674,1,1
137675,1,1
137677,1,1
137678,0,1
137679,0,1
137680,0,0
137681,0,1
137682,1,1
137683,0,0
137684,1,0
137685,0,1
137686,0,0
137687,1,0
137689,1,1
137692,1,1
137693,0,0
137694,1,1
137695,0,0
137696,0,0
137697,0,0
137698,0,0
137699,0,0
137700,1,1
137701,1,1
137702,0,0
137703,0,0
137704,0,0
137705,1,0
137706,1,0
137707,0,0
137708,1,0
137726,0,1
137727,0,0
137728,0,0
137729,1,1
137730,1,1
137731,0,0
137732,0,0
137733,1,1
137734,0,0
137735,0,0
137736,0,0
137737,0,0
137739,0,0
137740,0,0
137741,0,0
137742,0,0
137744,0,0
137745,1,1
137746,0,0
137747,0,0
137748,0,0
137751,0,0
137752,0,0
137753,0,0
137754,1,1
137755,1,0
137756,0,0
137757,0,0
137758,1,0
137759,0,0
137760,0,0
137761,0,0
137762,0,1
137763,0,0
137765,1,0
137766,1,0
137767,0,0
137768,0,0
137769,0,1
137770,0,0
137771,1,0
137772,1,1
137773,0,0
137774,0,0
137775,0,0
137776,0,0
137777,0,0
137778,0,0
137780,0,0
137781,1,0
137782,0,0
137783,0,0
137786,1,1
137787,0,0
137788,0,0
137789,1,1
137790,0,0
137791,0,1
137793,0,0
137794,0,0
137796,0,1
137797,0,0
137798,1,1
137799,0,0
137800,0,0
137801,1,1
137806,0,0
137811,0,0
137812,0,0
137815,1,0
137823,1,0
137825,0,0
137826,0,0
137828,0,0
137829,0,0
137830,1,0
137831,0,0
137832,1,0
137833,0,0
137834,0,0
137836,0,0
137837,0,0
137838,0,1
137839,0,0
137842,1,0
137843,0,0
137844,1,0
137847,0,0
137848,0,1
137849,0,1
137850,0,0
137851,0,0
137852,0,0
137853,0,0
137854,0,0
137855,0,0
137856,0,1
137857,1,0
137858,1,1
137859,0,1
137860,0,0
137861,1,0
137866,1,1
137867,1,0
137869,0,0
137870,0,0
137871,0,0
137872,0,0
137873,0,0
137874,0,0
137875,1,0
137876,0,0
137877,0,0
137878,0,0
137880,1,0
137881,1,0
137882,1,0
137883,1,0
137884,0,0
137886,0,0
137888,0,1
137895,0,1
137896,1,0
137897,0,0
137899,0,0
137900,1,0
137901,0,0
137902,1,0
137903,1,0
137904,0,0
137906,0,0
137907,1,1
137908,0,0
137909,0,0
137910,0,0
137911,0,1
137912,0,0
137913,0,1
137914,0,0
137915,1,1
137916,0,1
137917,0,1
137918,0,0
137919,0,0
137920,0,0
137921,0,0
137922,0,0
137923,0,0
137924,0,0
137925,0,0
137926,0,0
137927,0,0
137928,0,1
137929,0,0
137931,1,0
137932,0,0
137930,0,0
137933,0,0
137934,0,0
137935,0,1
137936,0,0
137937,1,0
137938,0,0
137939,0,0
137940,1,1
137941,0,0
137942,1,0
137943,0,0
137944,1,0
137945,0,0
137947,0,0
137948,0,0
137949,1,0
137951,1,0
137954,1,1
137958,0,0
137959,0,1
137960,0,0
137961,1,0
137962,0,0
137963,0,0
137964,0,0
137965,0,1
137966,1,1
137967,0,0
137968,0,0
137969,0,0
137970,0,0
137971,0,0
137972,1,1
137973,1,1
137974,0,0
137975,0,0
137976,0,0
137977,0,0
137978,0,0
137979,0,0
137980,0,0
137981,0,0
137982,0,0
137983,0,0
137984,0,0
137985,0,0
137987,0,0
137988,0,1
137989,1,0
137990,0,0
137991,0,0
137992,0,0
137993,0,0
137994,1,1
137995,0,1
137996,0,0
137997,1,0
137998,1,0
138000,0,0
138001,0,0
138002,0,0
138003,0,0
138005,1,0
138006,1,0
138007,0,0
138008,1,0
138009,0,0
138011,0,0
138012,0,1
138013,0,1
138014,1,0
138015,0,0
138016,0,0
138017,0,0
138018,0,0
138019,0,0
138020,0,0
138021,0,0
138022,0,0
138023,0,0
138024,0,0
138025,1,0
138026,0,0
138027,0,0
138028,0,0
138029,0,0
138032,1,0
138033,1,1
138034,0,0
138035,0,0
138036,0,0
138037,0,0
138038,1,0
138039,0,0
138040,0,0
138041,0,0
138042,0,0
138043,0,0
138044,1,1
138047,1,0
138048,1,0
138049,1,0
138050,1,0
138051,0,1
138053,0,0
138054,0,0
138055,0,0
138056,0,0
138057,0,0
138058,0,0
138059,1,1
138062,0,0
138063,1,0
138065,1,0
138067,1,0
138069,0,0
138070,0,0
138071,0,0
138072,1,0
138073,1,0
138074,1,0
138075,1,0
138076,0,0
138078,0,0
138079,0,0
138080,0,0
138081,0,1
138082,1,1
138083,1,0
138084,1,0
138085,1,0
138086,0,0
138087,1,0
138088,1,0
138089,1,0
138090,0,0
138093,1,0
138094,1,1
138097,1,1
138098,1,1
138102,0,0
138103,1,0
138104,1,1
138105,0,0
138107,1,0
138106,0,0
138108,0,0
138109,0,0
138110,0,0
138111,0,0
138112,0,0
138113,0,0
138115,0,1
138121,0,0
138116,1,0
138117,1,0
138120,1,0
138122,1,0
138123,0,0
138124,1,0
138128,1,0
138129,1,0
138130,1,0
138133,0,0
138134,0,0
138135,0,0
138136,0,1
138137,1,1
138139,0,0
138148,0,0
138149,0,0
138150,0,0
138151,0,0
138152,0,0
138153,1,0
138154,0,0
138155,0,0
138156,1,0
138157,0,1
138158,1,0
138159,0,0
138160,0,0
138161,1,0
138162,0,0
138163,0,0
138164,0,0
138166,0,1
138167,1,0
138168,1,0
138169,1,0
138170,1,0
138172,0,0
138173,0,0
138174,0,1
138175,0,0
138176,0,0
138177,0,0
138178,0,1
138179,1,0
138180,0,0
138181,0,0
138182,1,0
138183,1,1
138184,0,0
138185,0,1
138186,0,0
138187,0,1
138188,0,0
138189,0,0
138190,1,0
138191,0,0
138192,0,1
138193,0,0
138194,1,1
138195,1,0
138196,1,1
138201,0,0
138202,1,1
138203,1,0
138204,1,1
138205,0,0
138206,0,0
138207,0,0
138208,1,0
138209,0,0
138210,0,0
138211,0,0
138212,1,0
138213,1,0
138214,0,0
138215,0,0
138216,0,0
138218,1,1
138219,1,0
138220,0,0
138221,1,1
138222,1,1
138226,0,0
138227,0,0
138228,0,0
138231,0,0
138232,1,0
138233,1,0
138234,1,0
138235,0,0
138237,1,0
138239,0,0
138242,0,0
138245,1,1
138246,1,1
138247,0,0
138248,0,0
138250,0,0
138251,1,0
138252,0,0
138253,1,0
138254,0,0
138257,1,0
138258,1,1
138260,1,0
138261,0,0
138264,0,1
138266,1,1
138267,1,1
138268,0,0
138269,0,0
138271,1,0
138272,0,1
138273,1,0
138274,1,0
138276,1,1
138277,1,1
138278,1,1
138279,1,0
138280,1,0
138281,1,1
138282,1,0
138283,1,0
138284,0,0
138285,1,0
138286,0,0
138287,0,0
138288,0,0
138289,0,0
138290,0,0
138291,0,0
138292,0,0
138293,0,0
138294,0,0
138295,0,0
138296,0,0
138297,0,0
138298,0,0
138299,0,0
138300,1,1
138301,0,0
138302,1,0
138303,1,1
138304,0,0
138305,0,0
138306,0,0
138307,1,0
138308,1,0
138309,0,0
138310,0,0
138311,0,0
138312,1,1
138313,0,1
138314,1,0
138315,0,0
138316,0,0
138317,0,1
138318,0,0
138321,0,0
138322,0,0
138323,0,0
138324,0,0
138326,0,0
138327,1,0
138328,1,0
138329,0,0
138330,1,0
138331,0,0
138332,0,0
138334,1,0
138335,0,1
138336,0,0
138337,0,0
138338,0,1
138339,1,1
138340,0,1
138341,0,1
138342,0,0
138343,1,0
138345,0,0
138346,0,0
138347,0,0
138348,0,0
138349,0,0
138350,0,0
138351,1,0
138352,0,0
138353,0,0
138354,0,0
138360,1,0
138355,0,0
138356,0,0
138357,1,0
138358,0,0
138359,0,0
138361,0,0
138362,1,0
138364,1,1
138367,1,0
138368,1,0
138369,1,0
138370,1,0
138372,1,1
138373,1,1
138374,1,0
138375,1,0
138377,1,1
138379,1,1
138380,1,0
138381,1,0
138385,0,0
138389,1,0
138390,1,0
138391,1,0
138392,1,0
138393,0,0
138395,1,1
138396,1,1
138397,1,1
138398,1,0
138399,1,0
138400,1,0
138401,0,0
138402,1,0
138403,0,1
138404,1,0
138409,1,1
138410,1,1
138411,1,0
138413,1,0
138414,1,0
138415,1,0
138416,1,0
138420,1,0
138421,1,0
138423,1,0
138424,0,0
138425,1,1
138430,1,0
138431,1,0
138432,1,1
138433,1,1
138434,1,0
138435,1,0
138436,1,0
138437,1,1
138438,1,0
138439,1,0
138440,1,0
138442,1,0
138443,1,1
138444,1,0
138445,1,0
138446,1,1
138447,1,1
138448,1,1
138449,1,1
138450,1,0
138452,1,0
138453,1,0
138454,1,1
138455,1,0
138457,0,1
138458,0,0
138459,0,1
138460,0,0
138461,0,0
138462,0,0
138464,0,0
138465,0,1
138466,0,0
138467,0,0
138468,1,0
138469,1,1
138470,0,0
138471,0,0
138472,0,0
138473,0,0
138474,0,0
138475,0,0
138476,0,1
138478,1,0
138479,0,0
138480,0,0
138482,0,0
138483,0,0
138484,1,0
138485,0,0
138486,0,0
138487,0,0
138490,0,0
138491,0,0
138492,0,0
138493,0,0
138495,1,1
138496,1,0
138497,1,0
138499,1,0
138501,0,0
138502,1,1
138505,1,0
138506,1,0
138507,1,1
138508,1,1
138510,1,0
138511,1,0
138514,0,1
138518,1,1
138520,0,0
138521,0,0
138522,0,0
138523,0,0
138525,0,0
138526,1,0
138527,0,0
138528,0,0
138530,1,0
138531,0,1
138532,1,1
138533,0,0
138534,0,0
138535,1,0
138536,0,0
138538,1,1
138539,0,0
138540,1,0
138541,1,0
138542,0,0
138543,0,0
138544,0,0
138545,1,0
138547,1,1
138548,1,0
138549,1,0
138550,1,0
138551,1,0
138553,1,1
138554,1,0
138555,1,0
138556,1,0
138557,0,0
138558,1,0
138559,1,0
138560,1,0
138562,0,0
138565,1,0
138567,1,0
138570,1,0
138571,0,0
138575,1,0
138576,1,0
138577,1,0
138579,1,0
138581,1,0
138582,0,0
138583,1,0
138584,1,0
138585,1,0
138586,1,1
138588,1,1
138589,0,1
138590,1,1
138591,1,0
138592,1,0
138593,1,0
138595,0,0
138603,0,0
138604,1,0
138605,1,0
138606,1,0
138607,0,1
138608,0,1
138609,0,1
138610,0,1
138611,0,0
138612,0,1
138613,0,0
138614,0,0
138615,1,0
138617,0,0
138618,0,0
138619,0,0
138620,1,0
138621,0,0
138622,1,1
138623,0,0
138625,1,1
138626,0,1
138628,0,0
138629,0,0
138630,0,0
138631,0,0
138632,0,0
138633,1,0
138634,1,0
138635,0,0
138636,0,0
138637,0,0
138638,0,0
138639,0,0
138640,1,0
138641,0,0
138642,0,0
138645,1,0
138647,0,0
138648,0,0
138650,0,1
138651,0,0
138652,1,0
138653,1,1
138654,0,0
138655,0,1
138657,1,0
138658,1,1
138659,0,1
138661,1,0
138662,0,0
138663,1,1
138664,0,0
138665,0,0
138666,0,1
138667,0,0
138668,1,1
138671,1,0
138672,1,0
138673,1,0
138674,1,0
138675,1,0
138677,1,1
138678,1,1
138679,1,1
138680,1,1
138681,1,1
138682,1,1
138683,1,1
138684,0,1
138685,1,1
138686,1,1
138687,0,1
138688,0,0
138689,0,1
138690,1,1
138691,0,1
138693,1,1
138694,1,1
138695,1,1
138696,1,1
138697,1,0
138698,0,0
138699,1,0
138700,1,0
138701,1,0
138702,1,0
138704,0,0
138705,0,0
138706,0,0
138707,0,0
138708,0,1
138709,1,1
138710,1,1
138711,1,0
138712,0,0
138713,0,0
138714,0,0
138715,0,0
138716,1,0
138717,1,0
138723,0,0
138724,0,0
138718,1,0
138719,0,0
138720,0,0
138721,0,0
138722,0,0
138725,1,0
138726,0,0
138727,0,0
138728,0,0
138729,0,0
138731,0,1
138732,0,0
138733,0,0
138734,0,0
138735,0,0
138736,1,0
138737,0,0
138738,1,0
138739,0,1
138740,1,1
138741,1,1
138742,0,0
138743,0,0
138744,0,0
138746,0,0
138747,1,0
138748,0,0
138749,1,0
138750,1,0
138751,1,0
138752,0,0
138753,0,0
138754,1,0
138756,1,0
138757,0,0
138760,0,0
138758,0,0
138761,0,0
138762,0,0
138763,0,0
138764,0,0
138765,0,0
138766,1,0
138767,0,0
138772,1,0
138773,1,0
138774,1,0
138775,0,1
138776,1,1
138783,1,0
138784,1,1
138785,1,1
138786,0,0
138787,1,1
138788,1,0
138789,1,1
138790,1,1
138791,1,1
138793,1,0
138794,0,1
138795,0,0
138796,1,0
138797,1,0
138799,1,1
138804,0,0
138805,0,0
138806,0,0
138807,0,0
138808,1,0
138809,0,0
138810,0,0
138811,0,0
138812,0,0
138813,0,0
138814,0,1
138815,0,0
138816,1,0
138817,0,0
138818,0,0
138819,0,0
138820,0,0
138822,0,0
138823,0,0
138824,0,0
138825,0,0
138826,0,0
138827,0,0
138828,0,0
138829,0,0
138830,0,0
138831,0,0
138832,0,0
138834,0,0
138836,1,0
138837,0,0
138838,0,0
138839,0,0
138840,0,0
138841,0,0
138843,1,0
138844,0,0
138845,0,0
138846,1,0
138848,0,0
138850,0,1
138851,1,0
138852,1,1
138853,1,0
138854,1,0
138855,0,1
138857,1,0
138858,0,0
138859,1,1
138860,0,0
138863,1,0
138864,1,1
138865,1,0
138866,1,0
138867,1,0
138869,0,1
138879,0,0
138883,1,1
138885,1,0
138888,1,1
138889,1,1
138890,1,0
138891,0,0
138893,1,0
138894,0,0
138895,1,0
138896,0,0
138897,0,0
138898,0,1
138899,0,0
138900,0,1
138901,0,0
138902,0,0
138903,0,1
138904,1,1
138905,0,0
138906,0,0
138907,0,0
138908,0,0
138909,0,0
138910,0,1
138911,0,0
138912,1,0
138914,1,0
138915,1,0
138916,1,0
138917,1,0
138918,1,0
138920,1,0
138922,0,0
138923,1,0
138924,1,1
138925,1,0
138926,0,0
138927,1,1
138928,0,0
138929,0,0
138930,0,0
138931,0,0
138932,0,0
138933,0,0
138934,0,0
138935,1,0
138937,1,1
138938,0,0
138936,0,0
138939,0,0
138940,0,0
138941,1,0
138942,0,0
138943,0,0
138944,0,0
138945,0,0
138946,0,0
138947,0,0
138948,0,0
138949,0,0
138950,0,0
138951,0,0
138952,0,0
138953,0,0
138954,0,0
138955,1,0
138956,0,0
138957,1,0
138958,0,0
138960,1,1
138962,1,0
138963,0,0
138964,0,0
138965,0,0
138966,0,1
138970,0,0
138972,1,0
138973,1,0
138974,1,0
138975,0,0
138976,1,0
138977,0,0
138979,1,0
138982,0,0
138983,1,0
138985,1,0
138986,1,0
138989,1,0
138990,1,0
138992,1,1
138993,0,0
138994,1,0
138995,1,0
138996,1,1
138997,1,0
138998,1,1
138999,0,0
139000,1,1
139001,1,0
139002,1,1
139003,1,1
139004,0,0
139005,1,0
139006,1,0
139007,0,0
139009,1,0
139011,1,1
139014,1,1
139015,1,0
139016,1,1
139019,0,0
139020,1,0
139021,1,0
139023,1,0
139024,1,0
139025,1,0
139026,0,0
139027,1,1
139030,0,0
139031,1,0
139033,0,1
139034,0,0
139035,0,0
139036,0,0
139037,1,0
139038,0,0
139039,0,0
139040,0,0
139041,0,1
139043,1,1
139046,1,0
139047,1,1
139048,1,1
139049,1,1
139050,1,1
139052,1,0
139053,0,0
139056,1,1
139057,1,0
139058,0,0
139059,1,0
139060,1,0
139061,0,0
139062,1,0
139063,1,0
139064,0,0
139065,1,1
139066,0,1
139067,0,0
139068,1,0
139070,1,0
139073,1,0
139075,0,0
139076,1,0
139077,1,0
139078,1,1
139079,0,0
139080,0,0
139081,1,0
139082,1,0
139083,0,0
139084,0,0
139085,0,0
139086,0,0
139087,0,0
139088,0,0
139089,0,0
139090,1,0
139091,0,0
139092,0,0
139093,0,0
139094,1,1
139095,1,1
139096,0,0
139097,1,0
139098,0,0
139099,1,1
139102,0,0
139103,1,0
139104,0,0
139105,0,0
139106,0,0
139108,0,0
139109,0,0
139110,1,0
139112,0,0
139113,0,0
139114,1,1
139115,1,1
139116,1,1
139117,1,0
139118,1,1
139120,1,1
139124,1,0
139125,1,1
139126,1,1
139127,0,0
139128,1,1
139129,1,1
139130,1,0
139131,1,1
139132,1,0
139133,1,0
139134,1,0
139136,1,0
139137,1,0
139138,1,1
139139,0,0
139140,0,0
139142,0,0
139143,0,0
139144,0,0
139146,0,0
139147,0,0
139148,1,1
139149,0,0
139150,0,0
139151,0,0
139152,0,0
139153,0,0
139154,0,0
139155,0,0
139158,0,0
139159,0,0
139160,0,0
139162,1,1
139164,0,0
139165,1,0
139166,1,0
139167,0,0
139169,1,1
139170,0,0
139171,0,0
139173,1,1
139174,1,1
139175,1,1
139176,0,1
139177,1,1
139178,0,0
139179,1,0
139180,0,0
139181,0,0
139182,0,0
139183,1,1
139184,1,0
139185,0,0
139186,1,0
139187,0,0
139189,0,0
139191,0,0
139193,0,0
139194,0,0
139195,1,0
139196,1,0
139197,0,0
139198,0,1
139199,1,1
139200,1,0
139201,1,0
139205,0,0
139207,1,0
139210,1,0
139211,1,0
139212,0,1
139213,1,1
139214,1,1
139215,0,0
139217,1,1
139218,0,0
139219,0,1
139223,1,0
139225,1,0
139226,1,0
139228,1,0
139229,1,0
139230,0,0
139232,1,1
139234,0,0
139238,0,0
139240,1,1
139241,0,0
139242,1,1
139243,0,1
139247,1,1
139248,0,0
139249,0,0
139250,0,0
139251,0,0
139252,0,0
139254,1,0
139255,1,0
139258,1,0
139259,1,1
139267,1,1
139260,1,0
139263,1,1
139265,0,1
139266,1,0
139268,0,1
139269,1,1
139270,1,0
139272,1,0
139273,1,0
139274,1,1
139275,1,0
139276,1,1
139277,1,0
139278,1,0
139279,1,0
139280,0,0
139281,1,0
139284,0,0
139286,0,0
139287,0,0
139288,1,1
139289,0,0
139290,1,0
139291,0,0
139292,0,0
139293,1,1
139294,1,0
139295,1,0
139296,0,0
139297,1,0
139298,0,0
139299,0,0
139300,1,0
139302,0,0
139304,0,0
139303,0,0
139305,1,0
139306,1,0
139307,1,0
139308,0,0
139309,1,0
139310,1,0
139311,0,0
139312,1,0
139313,0,0
139314,1,0
139315,0,0
139316,1,0
139317,0,1
139318,0,0
139319,0,1
139320,1,0
139322,1,0
139324,1,0
139325,1,0
139326,1,1
139332,1,0
139333,0,1
139334,1,0
139336,1,0
139337,0,0
139338,0,0
139340,0,0
139341,0,0
139342,0,0
139343,0,0
139344,0,0
139345,0,0
139346,0,0
139347,1,0
139348,0,0
139349,0,0
139350,0,0
139351,0,0
139352,0,0
139353,0,0
139354,0,0
139355,0,0
139356,1,0
139357,1,0
139358,0,0
139359,0,0
139360,0,0
139361,1,0
139362,1,1
139363,0,1
139364,1,1
139365,1,1
139366,1,0
139367,0,0
139368,0,0
139369,1,1
139370,1,0
139372,0,0
139374,1,0
139376,1,0
139377,0,0
139378,1,1
139379,0,0
139380,1,0
139381,0,0
139382,1,0
139383,1,0
139384,1,0
139385,1,0
139386,1,0
139387,0,0
139389,1,0
139391,1,0
139392,1,0
139393,1,1
139394,0,0
139395,1,1
139396,1,0
139397,1,0
139398,1,1
139399,0,0
139401,1,0
139402,0,0
139403,1,0
139404,1,1
139405,1,0
139406,1,0
139408,0,0
139409,0,0
139410,0,1
139411,1,0
139413,0,0
139416,1,0
139418,1,1
139420,1,0
139421,0,0
139422,0,0
139423,1,1
139424,1,0
139429,1,1
139430,0,1
139433,0,0
139434,0,0
139435,1,0
139436,0,0
139437,0,0
139438,1,1
139439,1,1
139441,0,0
139442,0,0
139443,1,1
139445,1,1
139446,0,0
139447,0,0
139448,0,0
139449,0,0
139452,0,1
139453,0,0
139454,0,0
139455,0,0
139456,1,1
139457,0,0
139458,1,1
139459,0,0
139460,1,0
139461,0,0
139462,0,0
139465,1,1
139466,1,0
139467,1,1
139470,1,0
139471,0,0
139468,1,0
139469,1,0
139472,1,0
139473,0,0
139474,1,0
139476,1,0
139477,0,0
139478,0,0
139479,1,0
139480,0,0
139481,0,0
139482,1,0
139483,1,1
139484,1,1
139485,0,0
139487,0,0
139488,1,1
139489,1,1
139490,1,1
139491,1,1
139492,0,0
139493,1,0
139494,0,1
139495,1,0
139497,0,1
139498,1,0
139499,0,0
139500,0,0
139501,1,0
139502,0,0
139503,0,0
139504,0,0
139505,0,1
139507,0,0
139508,1,1
139510,0,0
139511,1,1
139509,1,1
139512,1,1
139513,0,1
139514,0,0
139515,0,0
139517,0,0
139518,0,0
139519,1,0
139520,0,1
139521,1,0
139522,0,0
139523,1,0
139524,0,0
139525,1,1
139526,1,1
139527,0,0
139529,0,0
139530,0,0
139531,0,0
139532,0,0
139533,0,0
139534,0,0
139535,0,0
139537,1,0
139538,0,0
139539,0,0
139540,1,0
139542,0,0
139543,0,0
139544,1,0
139545,0,0
139546,0,1
139547,1,0
139548,0,0
139549,0,0
